,SITE,PLOT,COORD,TREE,DEAD,Diameter,Height,SHELTER,Multistem,UngulateBrowse,RodentDamage,DieBack,PoorHealth,HighPLant,NaturalRegen,SAMPLE,GRNWT,NEEDLE_DRYWT,STEM_DRYWT,Combined_DRYWT,NOTES,SITE.1,State,Forest,District,X,Y,Unit..,TPA.Planted,Total.Acres.Planted,Season.Planted,Year.Planted,tmax,tavg,tmin,preci,vapr,wind,srad,elev,Elevation,pred_direct_gam,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,rsds,Eref,CMD,RH,CMI,DD1040
1445,Shingle 2021,24,1,13,0,3,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,0.839744158,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1446,Shingle 2021,1,1,21,0,3,5,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.864744178,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1447,Shingle 2021,15,1,12,0,3,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,0.839744158,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1448,Shingle 2021,19,1,16,0,3,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,0.839744158,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1449,Shingle 2021,23,1,16,0,3,9,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,2.514744164,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1450,Shingle 2021,7,1,16,0,3,7,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,4.189744171,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1451,Shingle 2021,18,1,13,0,3,6,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.027244174,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1452,Shingle 2021,19,1,1,0,3,9,9,0,0,0,0,1,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,2.514744164,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1453,Shingle 2021,13,1,3,0,3,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,0.002244154,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1454,Shingle 2021,23,1,4,0,3,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,1.677244161,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1455,Shingle 2021,17,1,7,0,3,7,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,4.189744171,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1456,Shingle 2021,1,1,2,0,3,14,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,-1.672755852,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1457,Shingle 2021,2,1,14,0,3,9,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,2.514744164,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1458,Shingle 2021,21,1,4,0,3,14,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,-1.672755852,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1459,Shingle 2021,25,1,1,0,3,8,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,3.352244168,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1460,Shingle 2021,16,1,3,0,3,7,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,4.189744171,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1461,Shingle 2021,15,1,13,0,2,7,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,3.733694775,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1462,Shingle 2021,22,1,10,0,2,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,-1.608671936,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1463,Shingle 2021,22,1,1,0,2,7,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,3.733694775,6.616666667,18.83333333,-3.85,22.7,498.6666667,158.1666667,37.45,157.1333333,492.5,1716.166667,4249,112,168.3333333,157.3333333,271,113.3333333,163.8333333,-38.1,34.4,19.31666667,880,625,52.16666667,-30.35,836.5
1464,Shingle 2022,19,1,4,0,7,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,6.532301871,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1465,Shingle 2022,12,1,3,0,6,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,4.834992427,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1466,Shingle 2022,15,1,1,0,6,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,4.834992427,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1467,Shingle 2022,25,1,16,0,6,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,5.124152399,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1468,Shingle 2022,19,1,6,0,5,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,1.721863036,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1469,Shingle 2022,25,1,6,0,5,14,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,2.472969686,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1470,Shingle 2022,18,1,10,0,5,14,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,2.472969686,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1471,Shingle 2022,24,1,11,0,5,15,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,2.097416361,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1472,Shingle 2022,25,1,23,0,5,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.224076336,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1473,Shingle 2022,22,1,2,0,5,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.975182986,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1474,Shingle 2022,22,1,7,0,5,7,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,5.101842962,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1475,Shingle 2022,20,1,7,0,5,14,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,2.472969686,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1476,Shingle 2022,17,1,4,0,5,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.224076336,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1477,Shingle 2022,19,1,16,0,5,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.224076336,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1478,Shingle 2022,22,1,3,0,5,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.224076336,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1479,Shingle 2022,19,1,12,0,5,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.599629661,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1480,Shingle 2022,25,1,2,0,5,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.975182986,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1481,Shingle 2022,1,1,2,0,5,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.224076336,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1482,Shingle 2022,20,1,10,0,5,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.975182986,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1483,Shingle 2022,25,1,1,0,5,8,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,4.726289637,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1484,Shingle 2022,12,1,1,0,5,12,12,0,0,0,0,0,0,0,1,6.5,1.69,1.05,2.74,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.224076336,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1485,Shingle 2022,16,1,5,0,5,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.599629661,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1486,Shingle 2022,19,1,14,0,5,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,3.975182986,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1487,Shingle 2022,24,1,2,0,5,9,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,4.350736312,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1488,Shingle 2022,20,1,8,0,5,8,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,4.726289637,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1489,Shingle 2022,1,1,1,0,5,7,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,5.101842962,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1490,Shingle 2022,25,1,14,0,4,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,-0.812946412,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1491,Shingle 2022,10,1,1,0,4,7,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,4.645793566,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
1492,Shingle 2022,19,1,7,0,4,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Shingle 2022,Utah,Dixie,Cedar City,37.466844,-112.5956096,0,264,175,Spring ,2022,12.79167,5.38333,-1.98333,36.91667,0.42083,4.03333,17970.16602,2463,2468,-0.812946412,6.266666667,18.43333333,-4.1,22.55,518.5,163.3333333,35.31666667,149.5333333,518.8333333,1644.666667,4350.333333,96.33333333,165.3333333,159.6666667,270,110.1666667,179.3333333,-38.3,33.9,19.25,860.3333333,600.6666667,52.66666667,-25.1,787.6666667
