SITE,PLOT,COORD,TREE,DEAD,Diameter,Height,SHELTER,Multistem,UngulateBrowse,RodentDamage,DieBack,PoorHealth,HighPLant,NaturalRegen,SAMPLE,GRNWT,NEEDLE_DRYWT,STEM_DRYWT,Combined_DRYWT,NOTES,SITE,State,Forest,District,X,Y,Unit #,TPA Planted,Total Acres Planted,Season Planted,Year Planted,tmax,tavg,tmin,preci,vapr,wind,srad,elev,Elevation,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Shingle 2021,9,1,30,0,5.8,9,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,6,1,10,0,5.7,14,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,18,1,8,0,5.7,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,25,1,3,0,5.7,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,7,1,5,0,5.7,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,7,1,2,0,5.7,6,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,13,1,8,0,5.6,16,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,4,1,18,0,5.6,15,0,0,0,0,0,0,0,0,1,7.2,1.94,1.15,3.09,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,21,1,8,0,5.6,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,1,1,11,0,5.6,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,3,1,11,0,5.6,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,6,1,8,0,5.6,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,18,1,6,0,5.6,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,10,1,3,0,5.6,9,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,2,1,6,0,5.6,8,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,7,1,18,0,5.6,7,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,12,1,1,0,5.5,17,0,0,0,0,0,0,0,0,1,9.2,2.17,1.82,3.99,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,14,1,7,0,5.5,17,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,17,1,9,0,5.5,17,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,20,1,8,0,5.5,17,0,0,0,0,0,0,0,0,1,12.1,2.32,2.82,5.14,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,8,1,22,0,5.5,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,18,1,2,0,5.5,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,23,1,2,0,5.5,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,7,1,12,0,5.5,14,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,14,1,11,0,5.5,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,24,1,15,0,5.5,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,8,1,24,0,5.5,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,9,1,29,0,5.5,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,18,1,5,0,5.5,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,23,1,12,0,5.5,12,0,0,0,0,0,0,0,0,1,6.1,1.24,1.22,2.46,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,2,1,7,0,5.5,11,0,0,0,0,0,0,0,0,1,12.8,3.44,1.61,5.05,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,9,1,12,0,5.5,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,13,1,6,0,5.5,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,22,1,2,0,5.5,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,25,1,18,0,5.5,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,6,1,13,0,5.5,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,13,1,14,0,5.5,10,0,0,0,0,0,0,0,0,1,9.2,2.59,1.42,4.01,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,15,1,3,0,5.5,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,25,1,11,0,5.5,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,9,1,31,0,5.5,9,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,7,1,14,0,5.5,8,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,8,1,9,0,5.5,5,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,14,1,3,0,5.4,17,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,2,1,18,0,5.4,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,2,1,5,0,5.4,14,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,15,1,8,0,5.4,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,23,1,7,0,5.4,13,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,4,1,4,0,5.4,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,10,1,16,0,5.4,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,16,1,4,0,5.4,12,0,0,0,0,0,0,0,0,1,10,2.06,1.48,3.54,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,18,1,14,0,5.4,12,0,0,0,0,0,0,0,0,1,16,4.35,1.88,6.22,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,25,1,15,0,5.4,12,0,0,0,0,0,0,0,0,1,10,2.48,1.7,4.17,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,7,1,13,0,5.4,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,15,1,11,0,5.4,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,18,1,3,0,5.4,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,24,1,8,0,5.3,18,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,20,1,6,0,5.3,15,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,21,1,11,0,5.3,15,0,0,0,0,0,0,0,0,1,8.4,2.19,1.25,3.43,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,19,1,6,0,5.3,14,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,19,1,18,0,5.3,13,0,0,0,0,0,0,0,0,1,6,1.46,0.98,2.45,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,14,1,10,0,5.3,12,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,15,1,9,0,5.3,12,0,1,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,24,1,12,0,5.3,12,0,0,0,0,0,0,0,0,1,4.8,1.16,1.01,2.17,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,22,1,4,0,5.3,11,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,4,1,6,0,5.3,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,11,1,8,0,5.3,10,0,0,0,0,0,0,0,0,1,14.4,3.78,1.78,5.56,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
Shingle 2021,24,1,5,0,5.3,10,0,0,0,0,0,0,0,0,0,,,,,,Shingle 2021,Utah,Dixie,Cedar City,37.481812,-112.5835854,0,288,140,Spring,2021,12.96667,5.475,-2.03333,36.5,0.425,4.01667,17974.83398,2445,2407,5.46667,15,41.09589,780.6767,25.5,-11,36.5,15.08333,8.15,15.43333,-3.61667,438,53,18,24.69041,133,71,112,117
